coverage_id,source_stage,source_artifact,row_name,field,status,reason,method
50.management.rolling_restart_primary_safe,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/management_operation_results.jsonl,rolling_restart_primary_safe,$.missing_fields[9],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
50.management.rolling_restart_primary_safe,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/management_operation_results.jsonl,rolling_restart_primary_safe,read_unavailability_ms,MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
50.management.rolling_restart_primary_safe,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/management_operation_results.jsonl,rolling_restart_primary_safe,write_unavailability_ms,MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
50.management.rolling_restart_replica_first,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/management_operation_results.jsonl,rolling_restart_replica_first,$.bytes_migrated,MISSING,Valkey command path did not expose migrated byte counts for this operation.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[0],MISSING,create_cluster timing is captured in runtime_timing_breakdown and cluster setup operations before matrix row emission.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[100],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[101],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[102],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[103],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[104],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[105],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[10],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[11],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[12],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[13],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[14],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[15],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[16],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[17],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[18],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[19],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[1],MISSING,meet_nodes timing is captured in runtime_timing_breakdown and cluster setup operations before matrix row emission.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[20],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[21],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[22],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[23],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[24],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[25],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[26],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[27],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[28],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[29],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[2],MISSING,add_replica timing is captured in runtime_timing_breakdown and cluster setup operations before matrix row emission.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[30],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[31],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[32],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[33],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[34],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[35],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[36],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[37],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[38],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[39],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[3],MISSING,Valkey MIGRATE byte count is not exposed by the command path.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[40],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[41],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[42],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[43],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[44],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[45],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[46],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[47],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[48],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[49],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[4],MISSING,Valkey MIGRATE byte count is not exposed by the command path.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[50],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[51],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[52],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[53],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[54],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[55],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[56],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[57],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[58],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[59],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[5],MISSING,Valkey MIGRATE byte count is not exposed by the command path.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[60],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[61],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[62],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[63],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[64],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[65],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[66],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[67],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[68],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[69],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[6],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[70],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[71],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[72],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[73],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[74],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[75],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[76],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[77],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[78],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[79],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[7],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[80],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[81],MISSING,No write outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
P30_MANAGEMENT_MATRIX_50_REAL.analysis.phase_summary,P30_MANAGEMENT_MATRIX_50_REAL,artifacts/phases/P30_MANAGEMENT_MATRIX_50_REAL/phase_summary.json,phase_summary,$.missing_metrics[82],MISSING,No read outage was observed during controlled primary handoff.,copied_from_source_missing_encoding
