coverage_id,scale,node_count,category,row_name,stage_owner,required,execution_mode,status,status_reason,source_artifacts,validation_artifacts,metric_refs,cleanup_ref,review_ref,commit_sha
50.fault.majority_partition,50,50,fault,majority_partition,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.minority_partition,50,50,fault,minority_partition,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.network_delay,50,50,fault,network_delay,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.network_flap,50,50,fault,network_flap,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.network_loss,50,50,fault,network_loss,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.network_partition,50,50,fault,network_partition,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.node_host_stop,50,50,fault,node_host_stop,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.primary_stop_failover,50,50,fault,primary_stop_failover,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_samples.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.replica_stop,50,50,fault,replica_stop,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
50.fault.split_brain_window_detection,50,50,fault,split_brain_window_detection,P33_FAULT_FAILOVER_MATRIX_50_REAL,True,real,PASS,Real exact-50 fault/failover row executed and verified.,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_matrix_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_operation_results.jsonl;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/failover_latency_curve.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/split_brain_report.json;artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/fault_workload_impact.json,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/metrics_timeseries.jsonl,artifacts/phases/P33_FAULT_FAILOVER_MATRIX_50_REAL/cleanup_report.json,artifacts/goal_loop_strict/P33_FAULT_FAILOVER_MATRIX_50_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.add_replica,100,100,lifecycle,add_replica,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step add_replica executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.analysis_build,100,100,lifecycle,analysis_build,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step analysis_build executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.assign_slots,100,100,lifecycle,assign_slots,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step assign_slots executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.baseline_workload,100,100,lifecycle,baseline_workload,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step baseline_workload executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.cleanup_verify,100,100,lifecycle,cleanup_verify,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step cleanup_verify executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.config_validate,100,100,lifecycle,config_validate,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step config_validate executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.create_cluster,100,100,lifecycle,create_cluster,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step create_cluster executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.meet_nodes,100,100,lifecycle,meet_nodes,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step meet_nodes executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.plan_cluster,100,100,lifecycle,plan_cluster,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step plan_cluster executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.report_render,100,100,lifecycle,report_render,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step report_render executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.resource_preflight,100,100,lifecycle,resource_preflight,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step resource_preflight executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.lifecycle.telemetry_collect,100,100,lifecycle,telemetry_collect,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-100 lifecycle step telemetry_collect executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_100/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.add_replica,100,100,management,add_replica,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.create_cluster,100,100,management,create_cluster,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.meet_nodes,100,100,management,meet_nodes,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
